Method,Round,Client,Staleness,Malicious,DirectionScore,NormScore,MaxSimilarity,SimilarityScore,ConsensusVotes,InstantTrust,UpdatedTrust,UpdateNorm,PoisonRatio,AttackType,Accepted,Probation,AggregationWeight,ClipCap,EffectiveThreshold
AgriTrust-ACFL,7,1,0,False,0.6922254860401154,0.6913347372820938,0.44624921679496765,1.0,8.0,0.6998190845317287,0.695982110718957,1.095215916633606,0.0,none,True,False,14078.326135623061,1.8644656240940094,0.5619478686524854
AgriTrust-ACFL,7,2,2,False,0.8414112329483032,0.3846479976862164,0.7088412046432495,1.0,8.0,0.676471618778334,0.7072850843843086,2.01863694190979,0.0,none,True,False,3537.283630658168,1.8644656240940094,0.5619478686524854
AgriTrust-ACFL,7,4,3,False,0.8646765649318695,0.6093316999175422,0.7443849444389343,1.0,8.0,0.7896048207444311,0.6883731948411587,0.4445491433143616,0.0,none,True,False,137.4096157682456,1.8644656240940094,0.5619478686524854
AgriTrust-ACFL,7,5,0,False,0.42144523561000824,0.3954261167286798,0.11850841343402863,1.0,8.0,0.46137022747246964,0.5661438608958244,0.28318336606025696,0.0,none,True,False,260.99231987297503,1.8644656240940094,0.5619478686524854
AgriTrust-ACFL,7,6,1,False,0.6821522563695908,0.9644156508006114,0.40452486276626587,1.0,8.0,0.7885389263941288,0.7681278709485598,0.7739551663398743,0.0,none,True,False,503.493793289837,1.8644656240940094,0.5619478686524854
AgriTrust-ACFL,7,8,1,False,0.31628237664699554,0.6499453904818155,0.11850841343402863,1.0,8.0,0.44901145682758786,0.5436405001614848,0.47549524903297424,0.0,none,False,False,0.0,1.8644656240940094,0.5619478686524854
AgriTrust-ACFL,7,9,3,False,0.8944250345230103,0.9644156508006114,0.7443849444389343,1.0,8.0,0.893355447415084,0.7576950276221035,0.7176173329353333,0.0,none,True,False,213.3176113056232,1.8644656240940094,0.5619478686524854
AgriTrust-ACFL,8,0,4,False,0.6128655523061752,0.36001757302038995,0.5317379832267761,1.0,10.0,0.5480413146468128,0.6905913240935371,1.7588382959365845,0.0,none,True,False,842.6846662466128,2.375981956720352,0.5511493917617798
AgriTrust-ACFL,8,1,1,False,0.5917030796408653,0.7388781164510901,0.506666362285614,1.0,10.0,0.6548955567191741,0.6857104722190113,1.1397184133529663,0.0,none,True,False,8844.254071590334,2.375981956720352,0.5511493917617798
AgriTrust-ACFL,8,2,0,False,0.6606119722127914,0.9300267775730522,0.5317379832267761,1.0,10.0,0.7717828924767245,0.7234095364074126,0.9088151454925537,0.0,none,True,False,8898.660707347583,2.375981956720352,0.5511493917617798
AgriTrust-ACFL,8,3,0,False,0.4834984727203846,0.5406339283225302,0.9252414703369141,1.0,10.0,0.5415810001721661,0.6095116247444704,1.3761571645736694,0.0,none,True,False,16033.812800528038,2.375981956720352,0.5511493917617798
AgriTrust-ACFL,8,4,1,False,0.6486692428588867,0.3296654513860064,0.506666362285614,1.0,10.0,0.560685054464398,0.6564511597469684,0.4860333204269409,0.0,none,True,False,322.3002395069603,2.375981956720352,0.5511493917617798
AgriTrust-ACFL,8,5,0,False,0.6396460235118866,0.1442000779555236,0.47776442766189575,1.0,10.0,0.42882373492962905,0.5318138294042756,0.2950940728187561,0.0,none,False,False,0.0,2.375981956720352,0.5511493917617798
AgriTrust-ACFL,8,6,3,False,0.5471304133534431,0.7229415180167821,0.29522496461868286,1.0,10.0,0.6406046067828228,0.7362470549071256,0.7806605100631714,0.0,none,True,False,196.20909500948227,2.375981956720352,0.5511493917617798
AgriTrust-ACFL,8,7,1,False,0.7248733341693878,0.9300267775730522,0.362840473651886,1.0,10.0,0.8187590633153874,0.7401258395122712,0.991970419883728,0.0,none,True,False,4415.330964423101,2.375981956720352,0.5511493917617798
AgriTrust-ACFL,8,8,0,False,0.45228198543190956,0.6293004603907129,0.9252414703369141,1.0,10.0,0.5413593473743169,0.5430702119646929,1.2556462287902832,0.0,none,False,False,0.0,2.375981956720352,0.5511493917617798
AgriTrust-ACFL,8,9,3,False,0.572123721241951,0.7140157708261848,0.46135127544403076,1.0,10.0,0.6384511314621834,0.7278840535821234,0.7748298645019531,0.0,none,True,False,204.92478102289084,2.375981956720352,0.5511493917617798
AgriTrust-ACFL,9,0,2,False,0.7553243041038513,0.8691922810883863,0.6481524705886841,1.0,8.0,0.8008911304696673,0.7181662756875695,0.9945080280303955,0.0,none,True,False,2155.4304526114843,2.5272759795188904,0.5259997803389365
AgriTrust-ACFL,9,1,2,False,0.6005820780992508,0.5226385462215358,0.33502861857414246,1.0,8.0,0.5951388891837831,0.6630675764602042,1.0901405811309814,0.0,none,True,False,5453.128139168769,2.5272759795188904,0.5259997803389365
AgriTrust-ACFL,9,2,2,False,0.7554901838302612,0.9209248442767272,0.6481524705886841,1.0,8.0,0.8284553001029734,0.7496709773313028,1.0205999612808228,0.0,none,True,False,3749.26452577735,2.5272759795188904,0.5259997803389365
AgriTrust-ACFL,9,3,2,False,0.3151948153972626,0.8597465506170191,0.8672518730163574,1.0,8.0,0.49193162229033127,0.5801166241309357,1.0287960767745972,0.0,none,True,False,6204.475773007999,2.5272759795188904,0.5259997803389365
AgriTrust-ACFL,9,6,0,False,0.7230547368526459,0.08506437676512159,0.40036410093307495,1.0,8.0,0.39298647163919215,0.6504319090901423,0.7588557600975037,0.0,none,True,False,668.6440025446663,2.5272759795188904,0.5259997803389365
AgriTrust-ACFL,9,7,2,False,0.6363897621631622,0.9209248442767272,0.055324722081422806,1.0,8.0,0.7599382855381472,0.7450789510187402,1.0012208223342896,0.0,none,True,False,2834.180292792169,2.5272759795188904,0.5259997803389365
AgriTrust-ACFL,9,8,1,False,0.31284910440444946,0.15053921648112767,0.8672518730163574,1.0,8.0,0.28779431768504987,0.4792512383947821,1.2600290775299072,0.0,none,False,False,0.0,2.5272759795188904,0.5259997803389365
AgriTrust-ACFL,9,9,4,False,0.716867208480835,0.10941194212272058,0.5129920244216919,1.0,8.0,0.4117243531476839,0.6488441284735136,0.7814105153083801,0.0,none,True,False,116.47698938943279,2.5272759795188904,0.5259997803389365
AgriTrust-ACFL,10,0,0,False,0.494882523547858,0.6061800642761696,0.38969749212265015,1.0,9.0,0.5696682073112305,0.6810417585934847,1.2079861164093018,0.0,none,True,False,5027.450261937104,1.9126783311367035,0.5333776654881789
AgriTrust-ACFL,10,1,3,False,0.5198637284338474,0.6703207806925362,0.4424365758895874,1.0,9.0,0.592334646306865,0.6453843439218694,1.102062463760376,0.0,none,True,False,3384.338700763661,1.9126783311367035,0.5333776654881789
AgriTrust-ACFL,10,3,4,False,0.6218390613794327,0.6900369240782297,0.7083534002304077,1.0,9.0,0.6692058379297943,0.6023889275806503,0.5453618764877319,0.0,none,True,False,2619.399431479817,1.9126783311367035,0.5333776654881789
AgriTrust-ACFL,10,4,0,False,0.7264204621315002,0.582867609063262,0.5380455255508423,1.0,9.0,0.7079597139942861,0.6693282983087978,0.46752163767814636,0.0,none,True,False,515.3827896977743,1.9126783311367035,0.5333776654881789
AgriTrust-ACFL,10,5,0,False,0.833317369222641,0.33245928809741504,0.5417693853378296,1.0,9.0,0.6372203093301775,0.5581654493857511,0.28010666370391846,0.0,none,True,False,257.31427216683124,1.9126783311367035,0.5333776654881789
AgriTrust-ACFL,10,6,2,False,0.5562687590718269,1.0,0.3058702349662781,1.0,9.0,0.7125505913395559,0.6659615796524957,0.7650713324546814,0.0,none,True,False,278.3410464791366,1.9126783311367035,0.5333776654881789
AgriTrust-ACFL,10,7,6,False,0.7028975933790207,0.6337739066399986,0.38969749212265015,1.0,9.0,0.7175204013574379,0.7381893136034147,1.1599045991897583,0.0,none,True,False,464.1548211873136,1.9126783311367035,0.5333776654881789
AgriTrust-ACFL,10,8,0,False,0.49701561592519283,0.9610844422440236,0.7083534002304077,1.0,9.0,0.6474184900326524,0.5212930513042496,0.7932877540588379,0.0,none,True,True,6856.567503804796,1.9126783311367035,0.5333776654881789
AgriTrust-ACFL,10,9,2,False,0.846017599105835,0.7704945456806901,0.5417693853378296,1.0,9.0,0.810000680524897,0.6891332664863594,0.6030974388122559,0.0,none,True,False,304.27621595101743,1.9126783311367035,0.5333776654881789
RawTrust,1,0,0,False,0.8274519443511963,0.761331987676632,0.9046610593795776,1.0,7.0,0.8092749094185079,0.7872597139085273,2.00687837600708,0.1,sign_flip,,,,,
RawTrust,1,1,0,False,0.7722106575965881,0.896699275913707,0.7128185033798218,1.0,7.0,0.803511001125407,0.8203867089725447,1.5805162191390991,0.1,sign_flip,,,,,
RawTrust,1,2,0,False,0.8466413021087646,0.6703211174095208,0.9046610593795776,1.0,7.0,0.80185443976949,0.7917600539120797,2.1732754707336426,0.1,sign_flip,,,,,
RawTrust,1,4,0,False,0.8090372383594513,0.13449017358689216,0.7128185033798218,1.0,7.0,0.48380903942412956,0.5019056132248566,0.48225727677345276,0.1,sign_flip,,,,,
RawTrust,1,5,0,False,0.7094468176364899,0.05417410933532651,0.1358092874288559,1.0,7.0,0.3384276028981707,0.3576197129329226,0.27302640676498413,0.1,sign_flip,,,,,
RawTrust,1,8,0,False,0.26017384231090546,1.0,0.6150883436203003,1.0,7.0,0.4589317587156059,0.5005324603545744,1.6921005249023438,0.1,sign_flip,,,,,
RawTrust,1,9,0,True,0.2623547911643982,0.2735966724986893,0.6150883436203003,1.0,7.0,0.3118301027093837,0.5943984759796512,3.807202100753784,0.1,sign_flip,,,,,
RawTrust,2,0,0,False,0.8907114267349243,1.0,0.8460680246353149,1.0,7.0,0.9145778652575202,0.8190892517457755,1.5883992910385132,0.1,sign_flip,,,,,
RawTrust,2,2,0,False,0.8859025835990906,0.6703238825989539,0.8460680246353149,1.0,7.0,0.8220981295559916,0.7993445728230577,1.7033783197402954,0.1,sign_flip,,,,,
RawTrust,2,3,1,False,0.32431209087371826,0.8913670840852753,0.6706541180610657,1.0,7.0,0.5051517095997058,0.542799074840137,1.620637059211731,0.1,sign_flip,,,,,
RawTrust,2,4,1,False,0.6672556102275848,0.0010527409769210258,0.35027366876602173,1.0,7.0,0.10156435567750334,0.40182029883801834,0.47940388321876526,0.1,sign_flip,,,,,
RawTrust,2,6,1,False,0.7578909397125244,0.015059386931906381,0.37005236744880676,1.0,7.0,0.23990263459157712,0.49457203555327306,0.7631102800369263,0.1,sign_flip,,,,,
RawTrust,2,7,1,False,0.8257849216461182,0.9749304788061802,0.5029264688491821,1.0,7.0,0.8921383992851861,0.8397354562840189,1.5813688039779663,0.1,sign_flip,,,,,
RawTrust,2,9,1,True,0.36100663244724274,0.007006802431172025,0.6706541180610657,1.0,7.0,0.12378988389993688,0.47674632795972266,3.779106378555298,0.1,sign_flip,,,,,
RawTrust,3,1,0,False,0.5513014048337936,0.9914181625461445,0.2666195034980774,1.0,9.0,0.687993225873362,0.787288338197749,1.7498875856399536,0.1,sign_flip,,,,,
RawTrust,3,2,2,False,0.49484347831457853,0.67032124938701,0.4235590994358063,1.0,9.0,0.5967853916694783,0.7487047775346628,2.1761720180511475,0.1,sign_flip,,,,,
RawTrust,3,3,0,False,0.578100323677063,0.8620650233508733,0.816795289516449,1.0,9.0,0.6872882141763643,0.5789213596741938,1.8916124105453491,0.1,sign_flip,,,,,
RawTrust,3,4,1,False,0.7734980285167694,0.07828265348650029,0.3855319023132324,1.0,9.0,0.40126969167661786,0.4016826470476682,0.4213540554046631,0.1,sign_flip,,,,,
RawTrust,3,5,0,False,0.7318432182073593,0.036944884320980864,0.3855319023132324,1.0,9.0,0.3069153088358731,0.34494361190866024,0.27732473611831665,0.1,sign_flip,,,,,
RawTrust,3,6,2,False,0.5303712412714958,0.23084483319254795,0.3600400686264038,1.0,9.0,0.44712007117384084,0.482709044458415,0.7696014046669006,0.1,sign_flip,,,,,
RawTrust,3,7,2,False,0.7183990180492401,0.864984625821336,0.4235590994358063,1.0,9.0,0.7971994393007484,0.8291014520382014,1.6063342094421387,0.1,sign_flip,,,,,
RawTrust,3,8,1,False,0.5912064015865326,1.0,0.816795289516449,1.0,9.0,0.7207914658529234,0.5555972117291617,1.7415063381195068,0.1,sign_flip,,,,,
RawTrust,3,9,0,True,0.5661249458789825,0.2432940482173743,0.6142419576644897,1.0,9.0,0.45955452915996,0.47244837825978203,3.8271663188934326,0.1,sign_flip,,,,,
RawTrust,4,2,1,False,0.6852592974901199,0.7443064981522933,0.5067451000213623,1.0,7.0,0.7365830623096135,0.7456743487284004,1.7240335941314697,0.1,sign_flip,,,,,
RawTrust,4,3,0,False,0.4301692470908165,0.6703214920929715,0.7828916311264038,1.0,7.0,0.541703589172088,0.5696169170486673,1.8097673654556274,0.1,sign_flip,,,,,
RawTrust,4,4,0,False,0.7132001221179962,0.09665202916678296,0.5067451000213623,1.0,7.0,0.40880264629557445,0.4034626468596448,0.5089675784111023,0.1,sign_flip,,,,,
RawTrust,4,5,0,False,0.7943565249443054,0.025832453751341744,0.32924339175224304,1.0,7.0,0.2883902239465093,0.3308052649181225,0.2760924994945526,0.1,sign_flip,,,,,
RawTrust,4,6,1,False,0.7611697614192963,0.22618449293848875,0.39465129375457764,1.0,7.0,0.54207930085985,0.4975516085587738,0.7548437118530273,0.1,sign_flip,,,,,
RawTrust,4,7,2,False,0.680992603302002,1.0,0.16444383561611176,1.0,7.0,0.8085216128468998,0.823956492240376,1.5034749507904053,0.1,sign_flip,,,,,
RawTrust,4,8,2,False,0.4040877968072891,0.7462148081503798,0.7828916311264038,1.0,7.0,0.5355178222352435,0.5505773643556822,1.7219884395599365,0.1,sign_flip,,,,,
RawTrust,5,0,3,False,0.7654216289520264,0.9480839989101895,0.7742660045623779,1.0,8.0,0.8280656507010987,0.8213333514846064,1.5642523765563965,0.1,sign_flip,,,,,
RawTrust,5,2,0,False,0.7462405860424042,0.7731423870836456,0.7742660045623779,1.0,8.0,0.780795300775043,0.754454586740061,2.4296860694885254,0.1,sign_flip,,,,,
RawTrust,5,3,3,False,0.34479281306266785,0.9480839989101895,0.659294843673706,1.0,8.0,0.5322138594788625,0.5602661526562162,1.819520354270935,0.1,sign_flip,,,,,
RawTrust,5,4,1,False,0.6609170138835907,0.43059742276968926,0.4685097932815552,1.0,8.0,0.613742744601749,0.4560326712951709,0.5109078884124756,0.1,sign_flip,,,,,
RawTrust,5,5,1,False,0.7159518897533417,0.2767314990731767,0.3430221378803253,1.0,8.0,0.5547866726579963,0.386800616853091,0.2729729115962982,0.1,sign_flip,,,,,
RawTrust,5,6,4,False,0.7613988816738129,0.562517105072653,0.34613341093063354,1.0,8.0,0.712584850913323,0.5513099191474111,0.7462612390518188,0.1,sign_flip,,,,,
RawTrust,5,8,0,False,0.40635455399751663,0.9456948889052599,0.5323842763900757,1.0,8.0,0.5767349234143204,0.5571167541203417,1.8260406255722046,0.1,sign_flip,,,,,
RawTrust,5,9,2,True,0.4063756614923477,0.5811731519234488,0.659294843673706,1.0,8.0,0.49727627172098343,0.4786553516250823,3.6415295600891113,0.1,sign_flip,,,,,
RawTrust,6,0,0,False,0.8581155836582184,0.670320865904218,0.9154682159423828,1.0,7.0,0.7946947220691238,0.8146736941307358,2.1508028507232666,0.1,sign_flip,,,,,
RawTrust,6,1,4,False,0.6545456498861313,0.8783509947700002,0.28802722692489624,1.0,7.0,0.7291392766252411,0.7727510728046221,1.3948051929473877,0.1,sign_flip,,,,,
RawTrust,6,2,0,False,0.8766082525253296,0.6109153446357206,0.9154682159423828,1.0,7.0,0.7949015337566421,0.7645663234942064,2.3203370571136475,0.1,sign_flip,,,,,
RawTrust,6,5,1,False,0.8364669382572174,0.12430312305569596,0.41779088973999023,1.0,7.0,0.47535029763251374,0.4089380370479467,0.28198322653770447,0.1,sign_flip,,,,,
RawTrust,6,6,0,False,0.7851419448852539,0.4230343124496709,0.34010738134384155,1.0,7.0,0.6653395090749371,0.5798173166292926,0.7675325274467468,0.1,sign_flip,,,,,
RawTrust,6,7,4,False,0.6376242935657501,1.0,0.2028018683195114,1.0,7.0,0.7797834022980688,0.8129132197547992,1.550851583480835,0.1,sign_flip,,,,,
RawTrust,6,8,1,False,0.27288949489593506,0.9412742945823654,-0.0677340030670166,1.0,7.0,0.4626586910321418,0.5335022383482917,1.6295201778411865,0.1,sign_flip,,,,,
RawTrust,7,0,0,False,0.7876752614974976,0.97395766219085,0.8059746026992798,1.0,8.0,0.8480438519055156,0.8230162335744307,1.479170322418213,0.1,sign_flip,,,,,
RawTrust,7,1,0,False,0.6905524134635925,0.97395766219085,0.5684024095535278,1.0,8.0,0.7745746438313326,0.7732069655612996,1.3728524446487427,0.1,sign_flip,,,,,
RawTrust,7,2,2,False,0.8089991509914398,0.688383059624843,0.8059746026992798,1.0,8.0,0.788308951570576,0.7705019805132988,2.4156150817871094,0.1,sign_flip,,,,,
RawTrust,7,4,3,False,0.757149338722229,0.48335045263685017,0.5684024095535278,1.0,8.0,0.6847193808057548,0.5132043486728168,0.5099940896034241,0.1,sign_flip,,,,,
RawTrust,7,5,0,False,0.48325992934405804,0.3044361206383884,0.2707030475139618,1.0,8.0,0.4599076305534629,0.4216804354243257,0.2653430104255676,0.1,sign_flip,,,,,
RawTrust,7,6,1,False,0.7422825694084167,0.6527319254295221,0.36829718947410583,1.0,8.0,0.7347552317342347,0.6185517954055282,0.7797797918319702,0.1,sign_flip,,,,,
RawTrust,7,8,1,False,0.31814292073249817,0.9571965839911271,0.4923597276210785,1.0,8.0,0.5059361396488127,0.5266107136734219,1.5159103870391846,0.1,sign_flip,,,,,
RawTrust,7,9,3,True,0.2833035886287689,0.5046957131065654,0.4923597276210785,1.0,8.0,0.390879929217324,0.45671149602314276,3.745858907699585,0.1,sign_flip,,,,,
RawTrust,8,0,4,False,0.59508016705513,0.6113036027752977,0.8595978617668152,1.0,10.0,0.6320608949805441,0.7752773989259589,1.9767169952392578,0.1,sign_flip,,,,,
RawTrust,8,1,1,False,0.5738135129213333,0.8363601741567142,0.5238826274871826,1.0,10.0,0.6683208709502718,0.7469854419085428,1.3793412446975708,0.1,sign_flip,,,,,
RawTrust,8,2,0,False,0.6375918090343475,0.8063335108950499,0.8595978617668152,1.0,10.0,0.7251517234983764,0.7591644162595681,1.7038886547088623,0.1,sign_flip,,,,,
RawTrust,8,3,0,False,0.5333305671811104,0.7350367926967857,0.8131451606750488,1.0,10.0,0.626781121689205,0.5768948949144634,1.790632724761963,0.1,sign_flip,,,,,
RawTrust,8,4,1,False,0.6502532958984375,0.09896160526692421,0.5238826274871826,1.0,10.0,0.39130875008064536,0.48273044902477397,0.43902698159217834,0.1,sign_flip,,,,,
RawTrust,8,5,0,False,0.7027229964733124,0.0439586684328876,0.44200974702835083,1.0,10.0,0.31620372297352634,0.39531125731162586,0.28409308195114136,0.1,sign_flip,,,,,
RawTrust,8,6,3,False,0.5281865503638983,0.2971567770320029,0.29236283898353577,1.0,10.0,0.4812135682648769,0.5842172386203653,0.7918092012405396,0.1,sign_flip,,,,,
RawTrust,8,7,1,False,0.7690910696983337,0.7968320478967289,0.3535562753677368,1.0,10.0,0.8075345770816549,0.8115685590865132,1.343982458114624,0.1,sign_flip,,,,,
RawTrust,8,8,0,False,0.4828466586768627,0.8363601741567142,0.8131451606750488,1.0,10.0,0.6111758646892571,0.5477520014273807,1.6707993745803833,0.1,sign_flip,,,,,
RawTrust,8,9,3,True,0.5498374290764332,0.17064243082625893,0.7455798387527466,1.0,10.0,0.4065845001403738,0.4441797470524505,3.9191107749938965,0.1,sign_flip,,,,,
RawTrust,9,0,2,False,0.643846333026886,0.873300309817316,0.832024335861206,1.0,8.0,0.7345893574241593,0.765105388550509,1.5266072750091553,0.1,sign_flip,,,,,
RawTrust,9,1,2,False,0.516146831214428,0.5687594615266961,0.12201893329620361,1.0,8.0,0.5616257125635903,0.7006455095723046,1.32361900806427,0.1,sign_flip,,,,,
RawTrust,9,2,2,False,0.6187211349606514,0.8733003098173162,0.832024335861206,1.0,8.0,0.7305455122512211,0.7520096902574813,1.670627236366272,0.1,sign_flip,,,,,
RawTrust,9,3,2,False,0.5088276565074921,0.743518632630461,0.8451672792434692,1.0,8.0,0.6128815799877488,0.5858915661827848,1.7624928951263428,0.1,sign_flip,,,,,
RawTrust,9,6,0,False,0.7048031091690063,0.11026089567042235,0.381229043006897,1.0,8.0,0.4188638568565468,0.5428788931794106,0.7668258547782898,0.1,sign_flip,,,,,
RawTrust,9,7,2,False,0.7341444194316864,0.6043314119367389,0.2778528928756714,1.0,8.0,0.7244788194269962,0.7897961241716338,1.35060715675354,0.1,sign_flip,,,,,
RawTrust,9,8,1,False,0.5072250128723681,0.87092753538686,0.8451672792434692,1.0,8.0,0.6356354146121224,0.5697228547235661,1.6721402406692505,0.1,sign_flip,,,,,
RawTrust,9,9,4,True,0.571485236287117,0.06722957346950922,0.6751170754432678,1.0,8.0,0.31406295292909936,0.41165054852161276,3.9210195541381836,0.1,sign_flip,,,,,
RawTrust,10,0,0,False,0.644492894411087,0.6703211735884295,0.464302659034729,1.0,9.0,0.6789224628881304,0.7435596571349143,1.8417456150054932,0.1,sign_flip,,,,,
RawTrust,10,1,3,False,0.656650573015213,0.8767818438955775,0.5669284462928772,1.0,9.0,0.7300362757435006,0.7079932011151037,1.342782974243164,0.1,sign_flip,,,,,
RawTrust,10,3,4,False,0.46463681012392044,0.8234819135537332,0.6529207229614258,1.0,9.0,0.6011513530843726,0.5897065129081818,1.6296684741973877,0.1,sign_flip,,,,,
RawTrust,10,4,0,False,0.7051161825656891,0.16591171513912542,0.5669284462928772,1.0,9.0,0.4777389180230026,0.48148256627433117,0.49909108877182007,0.1,sign_flip,,,,,
RawTrust,10,5,0,False,0.7491316050291061,0.06090544732630846,0.31894439458847046,1.0,9.0,0.36118203136751514,0.3867789508255982,0.2750709056854248,0.1,sign_flip,,,,,
RawTrust,10,6,2,False,0.7340267896652222,0.33250019364014943,0.35509324073791504,1.0,9.0,0.596469522905888,0.55627655061103,0.7545111179351807,0.1,sign_flip,,,,,
RawTrust,10,7,6,False,0.7242270708084106,1.0,0.464302659034729,1.0,9.0,0.8363622674464571,0.8014376599903397,1.451965570449829,0.1,sign_flip,,,,,
RawTrust,10,8,0,False,0.4268692806363106,0.7980379117225447,0.6529207229614258,1.0,9.0,0.5631477702168775,0.5680790835968939,1.6603609323501587,0.1,sign_flip,,,,,
RawTrust,10,9,2,True,0.41418013721704483,0.2448429694999824,0.5880922079086304,1.0,9.0,0.38771824047114034,0.4056674715089946,3.3516407012939453,0.1,sign_flip,,,,,
AgriTrust-ACFL,1,0,0,False,0.6327259242534637,0.7087863804345763,0.8040083646774292,1.0,7.0,0.6834213283975564,0.6956524898544838,1.3217952251434326,0.1,sign_flip,True,False,5135.306680105799,2.594696581363678,0.5571575183409804
AgriTrust-ACFL,1,1,0,False,0.5620497390627861,1.0,0.3276194632053375,1.0,7.0,0.6971387270908082,0.722892506093222,1.0378786325454712,0.1,sign_flip,True,False,14622.669613253694,2.594696581363678,0.5571575183409804
AgriTrust-ACFL,1,2,0,False,0.6458674073219299,0.7441664799679415,0.8040083646774292,1.0,7.0,0.7129447148275835,0.7546668854798488,1.2773276567459106,0.1,sign_flip,True,False,9283.15735828762,2.594696581363678,0.5571575183409804
AgriTrust-ACFL,1,4,0,False,0.787896603345871,0.2808295750572068,0.35624098777770996,1.0,7.0,0.5946686709110788,0.669378426199417,0.4252658486366272,0.1,sign_flip,True,False,515.4213881735511,2.594696581363678,0.5571575183409804
AgriTrust-ACFL,1,5,0,False,0.7813081443309784,0.15824659522743997,0.35624098777770996,1.0,7.0,0.49223777025545296,0.5338293450650242,0.2842196226119995,0.1,sign_flip,False,False,0.0,2.594696581363678,0.5571575183409804
AgriTrust-ACFL,1,8,0,False,0.46115343272686005,0.670321000186297,0.5507422685623169,1.0,7.0,0.5576387671860604,0.562315936848012,0.7836188077926636,0.1,sign_flip,True,False,14792.283034723803,2.594696581363678,0.5571575183409804
AgriTrust-ACFL,1,9,0,True,0.4621620327234268,0.18982274797385673,0.5507422685623169,1.0,7.0,0.3815374449057972,0.7021499336025452,3.3352575302124023,0.1,sign_flip,True,False,762.5348278923641,2.594696581363678,0.5571575183409804
